zone,iso_year,month,week_no,est_adult_no,est_juvenile_no,est_wetland_ha,est_river_ha,river_avg_water_temp,river_temp_spawning_state,waterbody_avg_water_temp,waterbody_temp_spawning_state,aggregation_high_no,aggregation_low_no,aggregation_switch
1,2000,2,8,39167.23,515829.47,0,1123.47,22.09,Optimum,22.92,Optimum,0,140,0
1,2000,2,9,35591.65,447816.47,0,1123.47,22.43,Optimum,23.67,Moderate,0,140,0
1,2000,3,10,32150.34,414985.69,0,936.22,20.2,Optimum,21.41,Optimum,0,140,0
1,2000,3,11,30705.92,329885.72,0,936.22,22.23,Optimum,23.1,Moderate,0,140,0
1,2000,3,12,30287.91,337790.54,0,936.22,19.07,Optimum,20.7,Optimum,0,140,0
1,2000,3,13,29187.36,330655.08,0,936.22,18.35,Moderate,19.51,Optimum,0,140,0
1,2000,4,14,37022.8,424898.55,0,1123.47,17.21,Moderate,18.47,Moderate,0,140,0
1,2000,4,15,34531.37,386951.59,0,1123.47,16.88,Moderate,17.84,Moderate,0,140,0
1,2000,4,16,32647.21,324735.55,0,1123.47,14.02,Poor,14.85,Poor,0,140,0
1,2000,4,17,32647.21,324735.55,0,1123.47,13.95,Poor,14.53,Poor,0,140,0
1,2000,5,18,34717.02,363521.96,0,1123.47,15.54,Poor,15.61,Poor,0,140,0
1,2000,5,19,32647.21,324735.55,0,1123.47,12.59,Poor,12.99,Poor,0,140,0
1,2000,5,20,32647.21,324735.55,0,1123.47,10.81,Poor,11.45,Poor,0,140,0
1,2000,5,21,32647.21,324735.55,0,1123.47,10.2,Poor,10.66,Poor,0,140,0
1,2000,5,22,32647.21,324735.55,0,1123.47,8.48,Poor,8.96,Poor,0,140,0
1,2000,6,23,32647.21,324735.55,0,1123.47,8.48,Poor,8.79,Poor,0,140,0
1,2000,6,24,32093.98,319324.31,0,1123.47,8.89,Poor,9.2,Poor,0,140,0
1,2000,6,25,32093.98,319324.31,0,1123.47,9.97,Poor,10.3,Poor,0,140,0
1,2000,6,26,33973.78,351325.57,0,1123.47,9.27,Poor,9.66,Poor,0,140,0
1,2000,7,27,32754.37,372993.77,0,936.22,9.47,Poor,9.81,Poor,0,140,0
1,2000,7,28,32672.08,340532.26,0,936.22,8.41,Poor,8.88,Poor,0,140,0
1,2000,7,29,31093.36,320171.48,0,936.22,8.72,Poor,9.12,Poor,0,140,0
1,2000,7,30,32984.02,348747.4,0,936.22,8.95,Poor,9.26,Poor,0,140,0
1,2000,7,31,32754.37,372993.77,0,936.22,9.77,Poor,10.12,Poor,0,140,0
1,2000,8,32,39062.69,460492.86,0,1123.47,10.45,Poor,10.89,Poor,0,140,0
1,2000,8,33,39434.54,464380.32,0,1123.47,10.46,Poor,10.82,Poor,0,140,0
1,2000,8,34,39846.4,475227.12,0,1123.47,11.2,Poor,11.74,Poor,0,140,0
1,2000,8,35,63096.05,652348.34,661.3,1123.47,11.86,Poor,12.4,Poor,0,140,0
1,2000,9,36,73292.68,998080.7,1193.26,936.22,12.45,Poor,13.15,Poor,0,140,0
1,2000,9,37,74761.51,1046430.91,1247.91,936.22,13.11,Poor,13.77,Poor,0,140,0
1,2000,9,38,74677.41,1030593.5,1258.95,936.22,14.15,Poor,14.96,Poor,0,140,0
1,2000,9,39,65808.15,894391.19,868.48,936.22,15.83,Poor,16.77,Moderate,0,140,0
1,2000,10,40,42026.7,507080.09,68.24,1123.47,14.88,Poor,15.98,Poor,0,140,0
1,2000,10,41,39192.79,469311.3,0,1123.47,15.34,Poor,16.66,Moderate,0,140,0
1,2000,10,42,40908.14,543319.69,0,1123.47,16.14,Moderate,17.07,Moderate,0,140,0
1,2000,10,43,40679.74,534916.41,0,1123.47,17.22,Moderate,18.18,Moderate,0,140,0
1,2000,10,44,40091.55,518569.11,0,1123.47,17.88,Moderate,18.87,Moderate,0,140,0
1,2000,11,45,39901.7,473530.19,0,1123.47,17.97,Moderate,19.24,Optimum,0,140,0
1,2000,11,46,41969.89,579493.56,0,1123.47,19.27,Optimum,20.29,Optimum,2,138,1
1,2000,11,47,81982.6,1475008.52,1096.81,1123.47,20.33,Optimum,21.35,Optimum,3,137,1
1,2000,11,48,82758.09,1479002.7,1161.31,1123.47,21.26,Optimum,22.35,Optimum,0,140,0
1,2000,12,49,40045.45,516349.07,0,1123.47,21.28,Optimum,22.51,Optimum,0,140,0
1,2000,12,50,41942.61,531751.84,0,1123.47,22.82,Optimum,24.15,Moderate,0,140,0
1,2000,12,51,40085.52,540129.14,0,1123.47,23.2,Moderate,24.86,Moderate,0,140,0
1,2000,12,52,40085.52,540129.14,0,1123.47,20.8,Optimum,22.78,Optimum,0,140,0
1,2001,1,1,32304.98,442969,0,936.22,22.77,Optimum,24.43,Moderate,0,140,0
1,2001,1,2,32800.33,447788.69,0,936.22,23.2,Moderate,24.98,Moderate,0,140,0
1,2001,1,3,32548.63,438115.19,0,936.22,23.86,Moderate,25.64,Moderate,0,140,0
1,2001,1,4,31970.67,444356.59,0,936.22,25.69,Moderate,26.94,Moderate,0,140,0
1,2001,1,5,31970.67,427475.65,0,936.22,23.27,Moderate,25.18,Moderate,0,140,0
1,2001,2,6,33664.98,445498.76,0.43,936.22,23.41,Moderate,25.07,Moderate,0,140,0
1,2001,2,7,32782.79,448228.88,0,936.22,22.49,Optimum,24.49,Moderate,0,140,0
1,2001,2,8,32222.37,437760.19,0,936.22,21.8,Optimum,23.53,Moderate,0,140,0
1,2001,2,9,32544.45,428921.05,0,936.22,22.94,Optimum,24.43,Moderate,0,140,0
1,2001,3,10,32640.38,429855.37,0,936.22,21.02,Optimum,22.94,Optimum,0,140,0
1,2001,3,11,32800.33,438763.09,0,936.22,19.56,Optimum,21.42,Optimum,0,140,0
1,2001,3,12,32676.24,387351.6,0,936.22,17.75,Moderate,19.18,Optimum,0,140,0
1,2001,3,13,30039.72,344407.27,0,936.22,16.85,Moderate,18.3,Moderate,0,140,0
1,2001,4,14,32800.33,438628.57,0,936.22,17.51,Moderate,18.69,Moderate,0,140,0
1,2001,4,15,33056.29,413190.66,0,936.22,15.93,Poor,17.27,Moderate,0,140,0
1,2001,4,16,32982.11,419835.89,0,936.22,16.46,Moderate,17.44,Moderate,0,140,0
1,2001,4,17,31777.8,322329.36,0,936.22,14.13,Poor,15.23,Poor,0,140,0
1,2001,4,18,27876.75,272995.81,0,936.22,14.28,Poor,15.17,Poor,0,140,0
1,2001,5,19,27207.04,270616.09,0,936.22,12.46,Poor,13.51,Poor,0,140,0
1,2001,5,20,27518.98,278831.23,0,936.22,12.19,Poor,13.16,Poor,0,140,0
1,2001,5,21,32769.1,372771.93,0,936.22,10.29,Poor,10.99,Poor,0,140,0
1,2001,5,22,32769.1,372771.93,0,936.22,9.72,Poor,10.26,Poor,0,140,0
1,2001,6,23,31108.09,319949.64,0,936.22,11.32,Poor,11.44,Poor,0,140,0
1,2001,6,24,28010.95,275982.79,0,936.22,10.07,Poor,10.4,Poor,0,140,0
1,2001,6,25,27207.04,270616.09,,936.22,8.76,Poor,9.21,Poor,0,140,0
1,2001,6,26,26745.87,266105.2,,936.22,8.63,Poor,8.97,Poor,0,140,0
1,2001,7,27,26723.02,266105.2,0,936.22,8,Poor,8.39,Poor,0,140,0
1,2001,7,28,26745.87,266105.2,0,936.22,9.75,Poor,9.95,Poor,0,140,0
1,2001,7,29,26745.87,266105.2,0,936.22,9.02,Poor,9.46,Poor,0,140,0
1,2001,7,30,27207.04,270616.09,0,936.22,9.81,Poor,10.12,Poor,0,140,0
1,2001,7,31,27207.04,270616.09,0,936.22,9.56,Poor,10.07,Poor,0,140,0
1,2001,8,32,27207.04,270616.09,0,936.22,9.49,Poor,10.01,Poor,0,140,0
1,2001,8,33,27235.91,279010.96,0,936.22,10.81,Poor,11.35,Poor,0,140,0
1,2001,8,34,32421.49,368919.98,0,936.22,9.96,Poor,10.71,Poor,0,140,0
1,2001,8,35,32862.88,386983.88,0,936.22,11.3,Poor,11.69,Poor,0,140,0
1,2001,9,36,32553.07,383745.02,0,936.22,12.36,Poor,12.97,Poor,0,140,0
1,2001,9,37,33213.9,396228.5,0,936.22,13.16,Poor,13.83,Poor,0,140,0
1,2001,9,38,32769.1,372771.93,0,936.22,14.4,Poor,15.06,Poor,0,140,0
1,2001,9,39,33438.81,375151.65,0,936.22,14.57,Poor,15.6,Poor,0,140,0
1,2001,10,40,33438.81,402442.55,0,936.22,15.02,Poor,16.05,Moderate,0,140,0
1,2001,10,41,32769.1,400062.83,0,936.22,14.72,Poor,15.76,Poor,0,140,0
1,2001,10,42,32514.39,409459.87,0,936.22,15.36,Poor,16.39,Moderate,0,140,0
1,2001,10,43,33832.93,443757.14,0,936.22,16.94,Moderate,18.17,Moderate,0,140,0
1,2001,10,44,33263.8,433908.77,0,936.22,16.82,Moderate,18.34,Moderate,0,140,0
1,2001,11,45,33420.26,440111.46,0,936.22,19.01,Optimum,20.52,Optimum,0,140,0
1,2001,11,46,33355.63,437227.79,0,936.22,17.58,Moderate,19.21,Optimum,0,140,0
1,2001,11,47,33420.26,440111.46,0,936.22,18.39,Moderate,20.23,Optimum,0,140,0
1,2001,11,48,32815.06,443477.91,0,936.22,20.42,Optimum,22.21,Optimum,0,140,0
1,2001,12,49,32640.38,429855.37,0,936.22,21.05,Optimum,22.98,Optimum,2,138,1
1,2001,12,50,32640.38,429855.37,0,936.22,20.02,Optimum,22.04,Optimum,2,138,1
1,2001,12,51,34318.89,447630.37,0,936.22,21.88,Optimum,23.52,Moderate,2,138,1
1,2001,12,52,34318.89,447630.37,0,936.22,20.49,Optimum,22.68,Optimum,2,138,1
1,2002,12,1,6863.96,89522.39,0,187.22,21.33,Optimum,23.18,Moderate,2,138,1
1,2002,1,2,6863.96,89522.39,0,187.22,21.69,Optimum,23.48,Moderate,2,138,1
1,2002,1,3,6863.96,89522.39,0,187.22,21.53,Optimum,23.49,Moderate,2,138,1
1,2002,1,4,6735.35,89083.18,0.16,187.22,23.34,Moderate,25.29,Moderate,0,140,0
1,2002,1,5,6730.02,89046.38,0,187.22,23.73,Moderate,25.68,Moderate,0,140,0
1,2002,2,6,34318.89,447630.37,0,936.22,20.98,Optimum,23.33,Moderate,0,140,0
1,2002,2,7,33968.48,456753.15,1.84,936.22,20.71,Optimum,22.64,Optimum,0,140,0
1,2002,2,8,33209.54,453018.01,0,936.22,20.79,Optimum,22.74,Optimum,2,138,1
1,2002,2,9,33267.76,394471.64,0,936.22,19.75,Optimum,20.83,Optimum,0,140,0
1,2002,3,10,35379.93,408476.97,0,1123.47,20.11,Optimum,21.5,Optimum,0,140,0
1,2002,3,11,38573.01,497748.69,0,1123.47,19.47,Optimum,21.06,Optimum,0,140,0
1,2002,3,12,40587.09,519078.2,0,1123.47,19.84,Optimum,21.31,Optimum,0,140,0
1,2002,3,13,40587.09,519078.2,0,1123.47,18.42,Moderate,19.86,Optimum,0,140,0
1,2002,4,14,38791.13,496302.03,0,1123.47,17.12,Moderate,18.7,Moderate,0,140,0
1,2002,4,15,39167.23,504102.06,0,1123.47,18.04,Moderate,19.29,Optimum,0,140,0
1,2002,4,16,40679.74,480227.01,0,1123.47,16.65,Moderate,18.07,Moderate,0,140,0
1,2002,4,17,38109.38,398428.79,0,1123.47,16.25,Moderate,17.36,Moderate,0,140,0
1,2002,4,18,34969.99,348396.64,0.54,1123.47,14.66,Poor,16.02,Moderate,0,140,0
1,2002,5,19,32619.01,358881.36,0,936.22,13.79,Poor,14.83,Poor,0,140,0
1,2002,5,20,31949.3,356501.64,0,936.22,12.06,Poor,13.02,Poor,0,140,0
1,2002,5,21,31924.9,334626.24,0,936.22,10.93,Poor,11.54,Poor,0,140,0
1,2002,5,22,27207.04,270616.09,0,936.22,10.03,Poor,10.67,Poor,0,140,0
1,2002,6,23,26445.13,264931.91,0,936.22,10.63,Poor,11,Poor,0,140,0
1,2002,6,24,26445.13,264931.91,0,936.22,11.24,Poor,11.97,Poor,0,140,0
1,2002,6,25,26445.13,264931.91,0,936.22,9.6,Poor,10.52,Poor,0,140,0
1,2002,6,26,26108.06,264931.91,0,936.22,7.7,Poor,8.22,Poor,0,140,0
1,2002,7,27,26108.06,264931.91,0,936.22,7.68,Poor,7.78,Poor,0,140,0
1,2002,7,28,27207.04,270616.09,0,936.22,8.45,Poor,8.86,Poor,0,140,0
1,2002,7,29,26723.02,266105.2,0,936.22,8.18,Poor,8.56,Poor,0,140,0
1,2002,7,30,25983.96,260421.02,0,936.22,8.78,Poor,9.01,Poor,0,140,0
1,2002,7,31,31546.02,362576.86,0,936.22,10.31,Poor,10.76,Poor,0,140,0
1,2002,8,32,6309.47,72512.4,0,187.22,10.4,Poor,10.94,Poor,0,140,0
1,2002,8,33,6309.47,72512.4,0,187.22,10.01,Poor,10.82,Poor,0,140,0
1,2002,8,34,6309.47,72512.4,0,187.22,10.31,Poor,11.03,Poor,0,140,0
1,2002,8,35,6207.69,70790.21,0,187.22,11.03,Poor,11.87,Poor,0,140,0
1,2002,9,36,31036.73,353966.68,0,936.22,13.33,Poor,14.22,Poor,0,140,0
1,2002,9,37,31150.29,354625.62,0,936.22,11.54,Poor,12.9,Poor,0,140,0
1,2002,9,38,31814.36,362618.97,0,936.22,13.06,Poor,14.18,Poor,0,140,0
1,2002,9,39,31001.16,344157.92,0,936.22,15.44,Poor,16.59,Moderate,0,140,0
1,2002,9,40,31706.44,383637.3,0,936.22,14.26,Poor,15.73,Poor,0,140,0
1,2002,10,41,6650.06,84897.1,0,187.22,15.94,Poor,17.29,Moderate,0,140,0
1,2002,10,42,6863.96,87569,0,187.22,16.94,Moderate,18.38,Moderate,0,140,0
1,2002,10,43,6863.96,86841.68,0,187.22,16.84,Moderate,18.49,Moderate,0,140,0
1,2002,10,44,6863.96,87569,0,187.22,17.97,Moderate,19.53,Optimum,0,140,0
1,2002,11,45,6835.6,85327.25,0,187.22,18.9,Moderate,20.51,Optimum,0,140,0
1,2002,11,46,6835.6,87253.85,0,187.22,20.77,Optimum,22.52,Optimum,0,140,0
1,2002,11,47,6863.96,89495.6,0,187.22,22.11,Optimum,24.15,Moderate,0,140,0
1,2002,11,48,6730.02,89019.59,0,187.22,22.82,Optimum,25.33,Moderate,0,140,0
1,2002,12,49,6863.96,89495.6,0,187.22,20.85,Optimum,23.49,Moderate,0,140,0
1,2002,12,50,6863.96,89495.6,0,187.22,20.09,Optimum,21.87,Optimum,0,140,0
1,2002,12,51,6844.78,89335.46,0,187.22,24.03,Moderate,25.82,Moderate,0,140,0
1,2002,12,52,6730.02,89046.38,0,187.22,23.42,Moderate,25.99,Moderate,0,140,0
1,2003,12,1,33649.18,445250.65,0,936.22,22.74,Optimum,25.08,Moderate,0,140,0
1,2003,1,2,6730.02,89046.38,0,187.22,23.29,Moderate,25.69,Moderate,0,140,0
1,2003,1,3,6730.02,89046.38,0,187.22,23.83,Moderate,25.99,Moderate,0,140,0
1,2003,1,4,6514.64,86804.63,0,187.22,25,Moderate,27.66,Moderate,0,140,0
1,2003,1,5,6543,89046.38,0,187.22,24.82,Moderate,27.44,Moderate,0,140,0
1,2003,2,6,35147.68,455600.65,45,936.22,23.57,Moderate,25.88,Moderate,0,140,0
1,2003,2,7,29915.41,345154.57,0,936.22,24.14,Moderate,26.73,Moderate,0,140,0
1,2003,2,8,31381.86,348630.8,5.42,936.22,22.43,Optimum,24.4,Moderate,0,140,0
1,2003,2,9,33671.04,386845.3,0,936.22,21.42,Optimum,22.34,Optimum,0,140,0
1,2003,3,10,30685.88,339603.15,0,936.22,19.34,Optimum,21.07,Optimum,0,140,0
1,2003,3,11,30273.18,338069.02,0,936.22,19.76,Optimum,21.24,Optimum,0,140,0
1,2003,3,12,30273.18,334675.81,0,936.22,18.66,Moderate,20.84,Optimum,0,140,0
1,2003,3,13,30273.18,338069.02,0,936.22,18.49,Moderate,19.91,Optimum,0,140,0
1,2003,3,14,30273.18,332691.07,0,936.22,17.41,Moderate,19.41,Optimum,0,140,0
1,2003,4,15,29598.98,318839.31,0,936.22,16.59,Moderate,18.08,Moderate,0,140,0
1,2003,4,16,27675,281766.01,0,936.22,15.92,Poor,17.57,Moderate,0,140,0
1,2003,4,17,29201.23,286863.94,0,936.22,15.4,Poor,16.74,Moderate,0,140,0
1,2003,4,18,28280.03,266920.59,0,936.22,14.71,Poor,15.9,Poor,0,140,0
1,2003,5,19,5636.97,53195.49,0,187.22,13.67,Poor,14.68,Poor,0,140,0
1,2003,5,20,5656.15,53382.42,0,187.22,14.48,Poor,15.38,Poor,0,140,0
1,2003,5,21,5522.21,52906.41,0,187.22,12.66,Poor,13.78,Poor,0,140,0
1,2003,5,22,5373.98,51030.66,0,187.22,11.58,Poor,12.26,Poor,0,140,0
1,2003,6,23,27610.32,264540.87,0,936.22,12.41,Poor,13.34,Poor,0,140,0
1,2003,6,24,25935.84,256321.73,0,936.22,10.19,Poor,11.06,Poor,0,140,0
1,2003,6,25,25950.57,256099.89,0,936.22,9.58,Poor,9.95,Poor,0,140,0
1,2003,6,26,25950.57,256099.89,0,936.22,9.63,Poor,9.8,Poor,0,140,0
1,2003,6,27,26603.31,266024.41,4.75,936.22,10.11,Poor,10.88,Poor,0,140,0
1,2003,7,28,25950.57,256099.89,0,936.22,9.93,Poor,10.43,Poor,0,140,0
1,2003,7,29,25950.57,256099.89,0,936.22,9.54,Poor,10.25,Poor,0,140,0
1,2003,7,30,26029.82,257322.02,2.38,936.22,10.12,Poor,10.76,Poor,0,140,0
1,2003,7,31,23617.83,258634.85,0,936.22,7.37,Poor,7.88,Poor,0,140,0
1,2003,8,32,31641.12,299760.8,0,1123.47,9.61,Poor,9.97,Poor,0,140,0
1,2003,8,33,32647.21,324735.55,0,1123.47,10.28,Poor,10.7,Poor,0,140,0
1,2003,8,34,32629.55,325001.57,0,1123.47,10.13,Poor,10.75,Poor,0,140,0
1,2003,8,35,38829.24,433602.61,0,1123.47,11.06,Poor,11.64,Poor,0,140,0
1,2003,9,36,27625.05,264319.03,0,936.22,10.73,Poor,11.54,Poor,0,140,0
1,2003,9,37,27163.88,259808.14,0,936.22,12.05,Poor,12.84,Poor,0,140,0
1,2003,9,38,26745.87,266105.2,0,936.22,12.58,Poor,13.49,Poor,0,140,0
1,2003,9,39,27992.88,276447.03,0,936.22,15.2,Poor,16.23,Moderate,0,140,0
1,2003,9,40,26445.13,264931.91,0,936.22,12.8,Poor,13.87,Poor,0,140,0
1,2003,10,41,32686.81,340310.42,0,936.22,13.46,Poor,14.41,Poor,0,140,0
1,2003,10,42,27412.36,287557.19,0,936.22,15.17,Poor,16.05,Moderate,0,140,0
1,2003,10,43,27724.26,306732.73,0,936.22,16.25,Moderate,17.69,Moderate,0,140,0
1,2003,10,44,26567.48,276432.04,0,936.22,15.18,Poor,16.95,Moderate,0,140,0
1,2003,11,45,28933.31,317672.95,0,936.22,16.77,Moderate,18.05,Moderate,0,140,0
1,2003,11,46,28870.86,301045.93,0,936.22,20.58,Optimum,22.31,Optimum,0,140,0
1,2003,11,47,30273.18,337934.5,0,936.22,21.65,Optimum,24.01,Moderate,0,140,0
1,2003,11,48,30273.18,337934.5,0,936.22,19.61,Optimum,21.39,Optimum,0,140,0
1,2003,12,49,29777.83,332503.77,0,936.22,21.86,Optimum,24.01,Moderate,0,140,0
1,2003,12,50,29777.83,332638.29,0,936.22,22.31,Optimum,24.31,Moderate,0,140,0
1,2003,12,51,30255.64,337898.17,,936.22,23.89,Moderate,26.21,Moderate,0,140,0
1,2003,12,52,30273.18,338069.02,0,936.22,23.22,Moderate,25.77,Moderate,0,140,0
1,2004,12,1,35853.99,379890.21,0,1123.47,25.69,Moderate,27.92,Moderate,0,140,0
1,2004,1,2,30233.1,331108,5.76,936.22,24.23,Moderate,27.21,Moderate,0,140,0
1,2004,1,3,25552.42,307300.77,0,936.22,23.67,Moderate,25.93,Moderate,0,140,0
1,2004,1,4,30021.48,327784.48,0,936.22,23.65,Moderate,25.86,Moderate,0,140,0
1,2004,1,5,30724.99,330695.04,0.92,936.22,22.42,Optimum,25.22,Moderate,0,140,0
1,2004,2,6,30549.37,318955.45,0,936.22,22.68,Optimum,24.79,Moderate,0,140,0
1,2004,2,7,27424.25,293693.07,0,936.22,27.27,Moderate,29.78,Poor,0,140,0
1,2004,2,8,27424.25,293693.07,0,936.22,27.14,Moderate,30.51,Poor,0,140,0
1,2004,2,9,33385.71,387632.02,73.34,936.22,21.43,Optimum,24.08,Moderate,0,140,0
1,2004,3,10,30920.81,326452.02,10.11,936.22,20.76,Optimum,22.64,Optimum,0,140,0
1,2004,3,11,30691.19,330164.2,0,936.22,21.16,Optimum,23.25,Moderate,0,140,0
1,2004,3,12,30549.37,318955.45,0,936.22,20.5,Optimum,22.17,Optimum,0,140,0
1,2004,3,13,30549.37,318955.45,0,936.22,19.75,Optimum,21.62,Optimum,0,140,0
1,2004,3,14,28090.36,288007.18,0,936.22,19.37,Optimum,21.1,Optimum,0,140,0
1,2004,4,15,5618.31,57599.28,0,187.22,19.17,Optimum,20.98,Optimum,0,140,0
1,2004,4,16,5774.78,60212.8,0.01,187.22,18.95,Moderate,20.58,Optimum,0,140,0
1,2004,4,17,5386.64,52945.65,0,187.22,15.94,Poor,17.42,Moderate,0,140,0
1,2004,4,18,5256.73,48603.84,0,187.22,13.73,Poor,14.85,Poor,0,140,0
1,2004,5,19,5122.79,48127.83,0,187.22,12.17,Poor,12.77,Poor,0,140,0
1,2004,5,20,5125.72,48083.65,0,187.22,11.57,Poor,12.28,Poor,0,140,0
1,2004,5,21,6100.81,62852.12,29.37,187.22,11.48,Poor,12.01,Poor,0,140,0
1,2004,5,22,5122.79,48127.83,0,187.22,11.62,Poor,12.47,Poor,0,140,0
1,2004,5,23,5279.35,50061.08,0.25,187.22,9.75,Poor,10.25,Poor,0,140,0
1,2004,6,24,26863.14,258634.85,0,936.22,10.94,Poor,11.21,Poor,0,140,0
1,2004,6,25,26368.58,249802.83,0,936.22,9.92,Poor,10.51,Poor,0,140,0
1,2004,6,26,26466.49,251298.35,2.94,936.22,8.99,Poor,9.36,Poor,0,140,0
1,2004,6,27,26863.14,258634.85,0,936.22,8.92,Poor,9.24,Poor,0,140,0
1,2004,7,28,26368.58,249802.83,0,936.22,9.07,Poor,9.38,Poor,0,140,0
1,2004,7,29,26368.58,249802.83,0,936.22,8.42,Poor,8.82,Poor,0,140,0
1,2004,7,30,24124.8,249802.83,0,936.22,7.21,Poor,7.19,Poor,0,140,0
1,2004,7,31,27625.05,264319.03,0,936.22,9.22,Poor,9.37,Poor,0,140,0
1,2004,8,32,27625.05,264319.03,0,936.22,9.02,Poor,9.66,Poor,0,140,0
1,2004,8,33,27625.05,264319.03,0,936.22,9.5,Poor,9.73,Poor,0,140,0
1,2004,8,34,27207.04,270616.09,0,936.22,9.79,Poor,10.06,Poor,0,140,0
1,2004,8,35,27207.04,270616.09,0,936.22,12.08,Poor,12.45,Poor,0,140,0
1,2004,8,36,27207.04,270616.09,0,936.22,11.35,Poor,12.03,Poor,0,140,0
1,2004,9,37,27207.04,270616.09,0,936.22,11.52,Poor,12.03,Poor,0,140,0
1,2004,9,38,31108.09,319949.64,0,936.22,11.7,Poor,12.15,Poor,0,140,0
1,2004,9,39,27207.04,270616.09,0,936.22,13.54,Poor,14.1,Poor,0,140,0
1,2004,9,40,30196.52,322285.41,0,936.22,16.25,Moderate,16.94,Moderate,0,140,0
1,2004,10,41,28224.17,291493.76,0,936.22,14.78,Poor,15.72,Poor,0,140,0
1,2004,10,42,30097.27,333677.82,0,936.22,16.74,Moderate,17.83,Moderate,0,140,0
1,2004,10,43,29022.4,296086.24,0,936.22,15.87,Poor,17.01,Moderate,0,140,0
1,2004,10,44,29787.15,319813.59,0,936.22,17.05,Moderate,18.68,Moderate,0,140,0
1,2004,11,45,28791.18,318866.48,0,936.22,17.8,Moderate,19.23,Optimum,0,140,0
1,2004,11,46,30287.91,332469.23,0,936.22,17.79,Moderate,18.91,Moderate,0,140,0
1,2004,11,47,30287.91,337712.66,0,936.22,19.14,Optimum,20.43,Optimum,0,140,0
1,2004,11,48,29027.41,312032.84,0,936.22,19.79,Optimum,21.81,Optimum,0,140,0
1,2004,11,49,29432.78,326436.62,0.51,936.22,22.95,Optimum,25.07,Moderate,0,140,0
1,2004,12,50,40293.76,484718.11,0,1123.47,21.58,Optimum,23.39,Moderate,0,140,0
1,2004,12,51,36343.78,405344.56,0,1123.47,22.15,Optimum,23.81,Moderate,0,140,0
1,2004,12,52,35023.19,396782.48,0,1123.47,23.43,Moderate,25.65,Moderate,0,140,0
1,2004,12,53,28996.03,334047.17,,936.22,20.94,Optimum,23.6,Moderate,0,140,0
1,2005,1,1,35231.64,379263.85,0,1123.47,21.38,Optimum,23.67,Moderate,0,140,0
1,2005,1,2,33707.02,345772.45,0,1123.47,23.84,Moderate,25.72,Moderate,0,140,0
1,2005,1,3,33839.91,358560.7,0,1123.47,23.9,Moderate,26.5,Moderate,0,140,0
1,2005,1,4,34010.07,372008.75,0,1123.47,24.11,Moderate,26.53,Moderate,0,140,0
1,2005,1,5,36657.53,382745.61,0,1123.47,22.36,Optimum,25,Moderate,0,140,0
1,2005,2,6,30131.36,326860.27,0,936.22,21.4,Optimum,23.3,Moderate,0,140,0
1,2005,2,7,30273.18,338069.02,0,936.22,22.33,Optimum,24.21,Moderate,0,140,0
1,2005,2,8,30777.95,352660.22,0,936.22,22.27,Optimum,24.45,Moderate,0,140,0
1,2005,2,9,28051.69,295928.61,0,936.22,23.51,Moderate,25.99,Moderate,0,140,0
1,2005,3,10,28706.67,298586.81,0,936.22,19.51,Optimum,22.03,Optimum,0,140,0
1,2005,3,11,29195.96,311052.06,0,936.22,21.08,Optimum,23.51,Moderate,0,140,0
1,2005,3,12,29768.87,298751.14,0,936.22,17.38,Moderate,19.68,Optimum,0,140,0
1,2005,3,13,29768.87,305782.18,0,936.22,17.72,Moderate,19.44,Optimum,0,140,0
1,2005,4,14,5953.87,61153.79,0,187.22,19.09,Optimum,20.89,Optimum,0,140,0
1,2005,4,15,5870.31,62760.6,0,187.22,20.04,Optimum,22.14,Optimum,0,140,0
1,2005,4,16,7505.61,92973.38,44.51,187.22,17.87,Moderate,20.13,Optimum,0,140,0
1,2005,4,17,7540.51,87298.69,45.46,187.22,17.08,Moderate,19.07,Optimum,0,140,0
1,2005,5,18,5559.5,51923.65,0,187.22,14.65,Poor,16.25,Moderate,0,140,0
1,2005,5,19,6514.53,60491.9,34.65,187.22,14.41,Poor,15.87,Poor,0,140,0
1,2005,5,20,5345.95,50964.04,3.58,187.22,12.35,Poor,13.47,Poor,0,140,0
1,2005,5,21,5226.74,50140.64,0,187.22,10.98,Poor,11.98,Poor,0,140,0
1,2005,5,22,5310.3,48881.98,0,187.22,9.85,Poor,10.25,Poor,0,140,0
1,2005,6,23,26561.5,244491.38,0.32,936.22,12.15,Poor,12.74,Poor,0,140,0
1,2005,6,24,26550.84,244417.78,0,936.22,10.48,Poor,11.39,Poor,0,140,0
1,2005,6,25,26248.75,237189.13,28.66,936.22,9.39,Poor,9.81,Poor,0,140,0
1,2005,6,26,25950.57,256099.89,0,936.22,10.87,Poor,10.97,Poor,0,140,0
1,2005,7,27,27176.09,267050.14,0,936.22,9.82,Poor,10.27,Poor,0,140,0
1,2005,7,28,31116.94,346599.47,0,936.22,9.22,Poor,9.74,Poor,0,140,0
1,2005,7,29,32016.52,331801.54,5.53,936.22,8.82,Poor,9.49,Poor,0,140,0
1,2005,7,30,26445.13,264931.91,0,936.22,10.36,Poor,10.7,Poor,0,140,0
1,2005,8,31,33959.5,341888.26,0,1123.47,10.19,Poor,10.7,Poor,0,140,0
1,2005,8,32,38914.77,427442.79,0,1123.47,9.24,Poor,10.19,Poor,0,140,0
